"Año";"Trimestre";"Mes";"Juego";"Cantidades jugadas";"GGR"
2022;"2022.T3";"Septiembre";"Máquinas de Azar";707200556;25978933
2022;"2022.T3";"Septiembre";"Otras Ap. de Contrapartida";11610336;558139
2022;"2022.T3";"Septiembre";"Punto y Banca";0;0
2022;"2022.T3";"Septiembre";"Póquer Cash";101905943;2496112
2022;"2022.T3";"Septiembre";"Póquer Torneo";104080846;5513107
2022;"2022.T3";"Septiembre";"Ruleta Convencional";85687222;2162656
2022;"2022.T3";"Septiembre";"Ruleta en Vivo";519348924;13960866
2022;"2022.T4";"Octubre";"Ap. Cruzadas";6301634;84255
2022;"2022.T4";"Octubre";"Ap. Dep. de Contrap. Convencionales";395445745;30693670
2022;"2022.T4";"Octubre";"Ap. Dep. de Contrap. en Directo";553455090;22071772
2022;"2022.T4";"Octubre";"Ap. Deportivas Mutuas";274;163
2022;"2022.T4";"Octubre";"Ap. Hípicas de Contrapartida";6356892;558781
2022;"2022.T4";"Octubre";"Apuestas Hípicas Mutuas";257568;53110
2022;"2022.T4";"Octubre";"Bingo";8266746;1148401
2022;"2022.T4";"Octubre";"Black Jack";76985203;2033498
2022;"2022.T4";"Octubre";"Concursos";26709;9594
2022;"2022.T4";"Octubre";"Juegos Complementarios";38;-1
2022;"2022.T4";"Octubre";"Máquinas de Azar";718825831;27223308
2022;"2022.T4";"Octubre";"Otras Ap. de Contrapartida";12107639;361931
2022;"2022.T4";"Octubre";"Punto y Banca";0;0
2022;"2022.T4";"Octubre";"Póquer Cash";111131860;2657045
2022;"2022.T4";"Octubre";"Póquer Torneo";106610956;5533335
2022;"2022.T4";"Octubre";"Ruleta Convencional";99904089;2371929
2022;"2022.T4";"Octubre";"Ruleta en Vivo";545994583;13608031
2022;"2022.T4";"Noviembre";"Ap. Cruzadas";6143656;73484
2022;"2022.T4";"Noviembre";"Ap. Dep. de Contrap. Convencionales";349504388;29309233
2022;"2022.T4";"Noviembre";"Ap. Dep. de Contrap. en Directo";475733946;21052283
2022;"2022.T4";"Noviembre";"Ap. Deportivas Mutuas";380;30
2022;"2022.T4";"Noviembre";"Ap. Hípicas de Contrapartida";6080679;452073
2022;"2022.T4";"Noviembre";"Apuestas Hípicas Mutuas";279359;44973
2022;"2022.T4";"Noviembre";"Bingo";8180059;1162421
2022;"2022.T4";"Noviembre";"Black Jack";70859864;1840727
2022;"2022.T4";"Noviembre";"Concursos";28310;11584
2022;"2022.T4";"Noviembre";"Juegos Complementarios";22;-4
2022;"2022.T4";"Noviembre";"Máquinas de Azar";700832454;26170229
2022;"2022.T4";"Noviembre";"Otras Ap. de Contrapartida";18659911;886425
2022;"2022.T4";"Noviembre";"Punto y Banca";0;0
2022;"2022.T4";"Noviembre";"Póquer Cash";108020073;2557405
2022;"2022.T4";"Noviembre";"Póquer Torneo";111501607;5960789
2022;"2022.T4";"Noviembre";"Ruleta Convencional";96117323;2047742
2022;"2022.T4";"Noviembre";"Ruleta en Vivo";581525272;14153120
2022;"2022.T4";"Diciembre";"Ap. Cruzadas";6022677;70267
2022;"2022.T4";"Diciembre";"Ap. Dep. de Contrap. Convencionales";254403829;14970109
2022;"2022.T4";"Diciembre";"Ap. Dep. de Contrap. en Directo";486595965;17758923
2022;"2022.T4";"Diciembre";"Ap. Deportivas Mutuas";416;69
2022;"2022.T4";"Diciembre";"Ap. Hípicas de Contrapartida";5691867;439512
2022;"2022.T4";"Diciembre";"Apuestas Hípicas Mutuas";319594;50840
2022;"2022.T4";"Diciembre";"Bingo";8896880;1310899
2022;"2022.T4";"Diciembre";"Black Jack";85326026;2165330
2022;"2022.T4";"Diciembre";"Concursos";39229;8289
2022;"2022.T4";"Diciembre";"Juegos Complementarios";79;-31
2022;"2022.T4";"Diciembre";"Máquinas de Azar";802433977;30742404
2022;"2022.T4";"Diciembre";"Otras Ap. de Contrapartida";58576321;2489279
2022;"2022.T4";"Diciembre";"Punto y Banca";0;0
2022;"2022.T4";"Diciembre";"Póquer Cash";116049940;2775419
2022;"2022.T4";"Diciembre";"Póquer Torneo";123072772;6570864
2022;"2022.T4";"Diciembre";"Ruleta Convencional";101971232;2654862
2022;"2022.T4";"Diciembre";"Ruleta en Vivo";661230481;17437977
2023;"2023.T1";"Enero";"Ap. Cruzadas";6945731;86346
2023;"2023.T1";"Enero";"Ap. Dep. de Contrap. Convencionales";320388559;25992522
2023;"2023.T1";"Enero";"Ap. Dep. de Contrap. en Directo";558279975;17271275
2023;"2023.T1";"Enero";"Ap. Deportivas Mutuas";230;13
2023;"2023.T1";"Enero";"Ap. Hípicas de Contrapartida";5552731;501450
2023;"2023.T1";"Enero";"Apuestas Hípicas Mutuas";321120;48008
2023;"2023.T1";"Enero";"Bingo";8619562;1190496
2023;"2023.T1";"Enero";"Black Jack";82770804;2090970
2023;"2023.T1";"Enero";"Concursos";278235;211235
2023;"2023.T1";"Enero";"Juegos Complementarios";42;2
2023;"2023.T1";"Enero";"Máquinas de Azar";719530999;27870194
2023;"2023.T1";"Enero";"Otras Ap. de Contrapartida";59453900;1805755
2023;"2023.T1";"Enero";"Punto y Banca";0;0
2023;"2023.T1";"Enero";"Póquer Cash";126529854;2811597
2023;"2023.T1";"Enero";"Póquer Torneo";128752470;6330337
2023;"2023.T1";"Enero";"Ruleta Convencional";90976794;2234671
2023;"2023.T1";"Enero";"Ruleta en Vivo";643473903;14625495
2023;"2023.T1";"Febrero";"Ap. Cruzadas";6224050;74243
2023;"2023.T1";"Febrero";"Ap. Dep. de Contrap. Convencionales";323843893;9301942
2023;"2023.T1";"Febrero";"Ap. Dep. de Contrap. en Directo";481969563;15050133
2023;"2023.T1";"Febrero";"Ap. Deportivas Mutuas";232;-488
2023;"2023.T1";"Febrero";"Ap. Hípicas de Contrapartida";5423334;396614
2023;"2023.T1";"Febrero";"Apuestas Hípicas Mutuas";243207;42663
2023;"2023.T1";"Febrero";"Bingo";7617553;1003833
2023;"2023.T1";"Febrero";"Black Jack";73188112;1941514
2023;"2023.T1";"Febrero";"Concursos";38469;19748
2023;"2023.T1";"Febrero";"Juegos Complementarios";86;6
2023;"2023.T1";"Febrero";"Máquinas de Azar";668004765;25912809
2023;"2023.T1";"Febrero";"Otras Ap. de Contrapartida";51651095;1299892
2023;"2023.T1";"Febrero";"Punto y Banca";0;0
2023;"2023.T1";"Febrero";"Póquer Cash";110005664;2475155
2023;"2023.T1";"Febrero";"Póquer Torneo";113015828;6361297
2023;"2023.T1";"Febrero";"Ruleta Convencional";91978416;2182320
2023;"2023.T1";"Febrero";"Ruleta en Vivo";613785939;15088348
2023;"2023.T1";"Marzo";"Ap. Cruzadas";5624104;68500
2023;"2023.T1";"Marzo";"Ap. Dep. de Contrap. Convencionales";330324174;31128985
2023;"2023.T1";"Marzo";"Ap. Dep. de Contrap. en Directo";458748180;24648109
2023;"2023.T1";"Marzo";"Ap. Deportivas Mutuas";214;-910
2023;"2023.T1";"Marzo";"Ap. Hípicas de Contrapartida";5475143;466408
2023;"2023.T1";"Marzo";"Apuestas Hípicas Mutuas";244338;39448
2023;"2023.T1";"Marzo";"Bingo";8424420;1159512
2023;"2023.T1";"Marzo";"Black Jack";73196808;1966184
2023;"2023.T1";"Marzo";"Concursos";25279;13701
2023;"2023.T1";"Marzo";"Juegos Complementarios";122;3
2023;"2023.T1";"Marzo";"Máquinas de Azar";755636761;29276562
2023;"2023.T1";"Marzo";"Otras Ap. de Contrapartida";42931831;2039789
2023;"2023.T1";"Marzo";"Punto y Banca";0;0
2023;"2023.T1";"Marzo";"Póquer Cash";114245938;2485691
2023;"2023.T1";"Marzo";"Póquer Torneo";121571907;6894892
2023;"2023.T1";"Marzo";"Ruleta Convencional";93758775;2308975
2023;"2023.T1";"Marzo";"Ruleta en Vivo";646748698;15483271
2023;"2023.T2";"Abril";"Ap. Cruzadas";6815936;82867
2023;"2023.T2";"Abril";"Ap. Dep. de Contrap. Convencionales";335291309;19187397
2023;"2023.T2";"Abril";"Ap. Dep. de Contrap. en Directo";459192516;19902493
2023;"2023.T2";"Abril";"Ap. Deportivas Mutuas";218;121
2023;"2023.T2";"Abril";"Ap. Hípicas de Contrapartida";5923703;590382
2023;"2023.T2";"Abril";"Apuestas Hípicas Mutuas";255229;53540
2023;"2023.T2";"Abril";"Bingo";7815137;1249922
2023;"2023.T2";"Abril";"Black Jack";73814254;1847644
2023;"2023.T2";"Abril";"Concursos";26962;13015
2023;"2023.T2";"Abril";"Juegos Complementarios";194;48
2023;"2023.T2";"Abril";"Máquinas de Azar";772699785;31780392
2023;"2023.T2";"Abril";"Otras Ap. de Contrapartida";42524876;1708692
2023;"2023.T2";"Abril";"Punto y Banca";0;0
2023;"2023.T2";"Abril";"Póquer Cash";99571222;2284269
2023;"2023.T2";"Abril";"Póquer Torneo";119850275;6485197
2023;"2023.T2";"Abril";"Ruleta Convencional";88409565;2477819
2023;"2023.T2";"Abril";"Ruleta en Vivo";616798985;15769169
2023;"2023.T2";"Mayo";"Ap. Cruzadas";6829913;79389
2023;"2023.T2";"Mayo";"Ap. Dep. de Contrap. Convencionales";321517093;31071846
2023;"2023.T2";"Mayo";"Ap. Dep. de Contrap. en Directo";463220737;22350617
2023;"2023.T2";"Mayo";"Ap. Deportivas Mutuas";264;43
2023;"2023.T2";"Mayo";"Ap. Hípicas de Contrapartida";5806175;567564
2023;"2023.T2";"Mayo";"Apuestas Hípicas Mutuas";246182;35237
2023;"2023.T2";"Mayo";"Bingo";8153452;1183788
2023;"2023.T2";"Mayo";"Black Jack";82260312;1711907
2023;"2023.T2";"Mayo";"Concursos";18405;11405
2023;"2023.T2";"Mayo";"Juegos Complementarios";211;13
2023;"2023.T2";"Mayo";"Máquinas de Azar";790459040;31100699
2023;"2023.T2";"Mayo";"Otras Ap. de Contrapartida";58045119;982360
2023;"2023.T2";"Mayo";"Punto y Banca";0;0
2023;"2023.T2";"Mayo";"Póquer Cash";99786454;2309377
2023;"2023.T2";"Mayo";"Póquer Torneo";114770151;6300288
2023;"2023.T2";"Mayo";"Ruleta Convencional";88514273;2369971
2023;"2023.T2";"Mayo";"Ruleta en Vivo";607107427;15319306
2023;"2023.T2";"Junio";"Ap. Cruzadas";4508382;52227
2023;"2023.T2";"Junio";"Ap. Dep. de Contrap. Convencionales";197994745;17468816
2023;"2023.T2";"Junio";"Ap. Dep. de Contrap. en Directo";340257523;16942519
2023;"2023.T2";"Junio";"Ap. Deportivas Mutuas";152;86
2023;"2023.T2";"Junio";"Ap. Hípicas de Contrapartida";5997013;515912
2023;"2023.T2";"Junio";"Apuestas Hípicas Mutuas";254925;39164
2023;"2023.T2";"Junio";"Bingo";7992320;1106024
2023;"2023.T2";"Junio";"Black Jack";88024205;1754001
2023;"2023.T2";"Junio";"Concursos";179313;118718
2023;"2023.T2";"Junio";"Juegos Complementarios";272;74
2023;"2023.T2";"Junio";"Máquinas de Azar";794782151;30103394
2023;"2023.T2";"Junio";"Otras Ap. de Contrapartida";49922837;1678776
2023;"2023.T2";"Junio";"Punto y Banca";0;0
2023;"2023.T2";"Junio";"Póquer Cash";94004388;2122923
2023;"2023.T2";"Junio";"Póquer Torneo";111016669;6258062
2023;"2023.T2";"Junio";"Ruleta Convencional";90908746;2073328
2023;"2023.T2";"Junio";"Ruleta en Vivo";603773967;13552942
2023;"2023.T3";"Julio";"Ap. Cruzadas";2663413;32336
2023;"2023.T3";"Julio";"Ap. Dep. de Contrap. Convencionales";147208864;17224992
2023;"2023.T3";"Julio";"Ap. Dep. de Contrap. en Directo";316590633;20856275
2023;"2023.T3";"Julio";"Ap. Deportivas Mutuas";114;-22
2023;"2023.T3";"Julio";"Ap. Hípicas de Contrapartida";6034579;469466
2023;"2023.T3";"Julio";"Apuestas Hípicas Mutuas";187267;43881
2023;"2023.T3";"Julio";"Bingo";8219943;1373724
2023;"2023.T3";"Julio";"Black Jack";84715162;1212879
2023;"2023.T3";"Julio";"Concursos";29115;18615
2023;"2023.T3";"Julio";"Juegos Complementarios";2819;224
2023;"2023.T3";"Julio";"Máquinas de Azar";855447231;33642089
2023;"2023.T3";"Julio";"Otras Ap. de Contrapartida";54745783;2467930
2023;"2023.T3";"Julio";"Punto y Banca";0;0
2023;"2023.T3";"Julio";"Póquer Cash";98685845;2331277
2023;"2023.T3";"Julio";"Póquer Torneo";112097150;6271301
2023;"2023.T3";"Julio";"Ruleta Convencional";92764238;2494102
2023;"2023.T3";"Julio";"Ruleta en Vivo";634431325;15171940
2023;"2023.T3";"Agosto";"Ap. Cruzadas";6244289;74654
2023;"2023.T3";"Agosto";"Ap. Dep. de Contrap. Convencionales";224278532;16530777
2023;"2023.T3";"Agosto";"Ap. Dep. de Contrap. en Directo";383661898;18179779
2023;"2023.T3";"Agosto";"Ap. Deportivas Mutuas";184;43
2023;"2023.T3";"Agosto";"Ap. Hípicas de Contrapartida";5436381;604529
2023;"2023.T3";"Agosto";"Apuestas Hípicas Mutuas";178768;35934
2023;"2023.T3";"Agosto";"Bingo";7762376;1087555
2023;"2023.T3";"Agosto";"Black Jack";90217014;2579315
2023;"2023.T3";"Agosto";"Concursos";20287;13287
2023;"2023.T3";"Agosto";"Juegos Complementarios";2301;-335
2023;"2023.T3";"Agosto";"Máquinas de Azar";817177172;33098130
2023;"2023.T3";"Agosto";"Otras Ap. de Contrapartida";60484976;1800578
2023;"2023.T3";"Agosto";"Punto y Banca";0;0
2023;"2023.T3";"Agosto";"Póquer Cash";102215330;2377943
2023;"2023.T3";"Agosto";"Póquer Torneo";115741425;6310352
2023;"2023.T3";"Agosto";"Ruleta Convencional";81002011;2209426
2023;"2023.T3";"Agosto";"Ruleta en Vivo";620044455;16104470
2023;"2023.T3";"Septiembre";"Ap. Cruzadas";7414797;89213
2023;"2023.T3";"Septiembre";"Ap. Dep. de Contrap. Convencionales";327595539;12537374
2023;"2023.T3";"Septiembre";"Ap. Dep. de Contrap. en Directo";401780173;19960433
2023;"2023.T3";"Septiembre";"Ap. Deportivas Mutuas";176;77
2023;"2023.T3";"Septiembre";"Ap. Hípicas de Contrapartida";5983854;435088
2023;"2023.T3";"Septiembre";"Apuestas Hípicas Mutuas";245501;35949
2023;"2023.T3";"Septiembre";"Bingo";7435161;1181627
2023;"2023.T3";"Septiembre";"Black Jack";89342412;2130893
2023;"2023.T3";"Septiembre";"Concursos";23063;13365
2023;"2023.T3";"Septiembre";"Juegos Complementarios";1444;-490
2023;"2023.T3";"Septiembre";"Máquinas de Azar";845479821;33762916
2023;"2023.T3";"Septiembre";"Otras Ap. de Contrapartida";62291172;2114736
2023;"2023.T3";"Septiembre";"Punto y Banca";0;0
2023;"2023.T3";"Septiembre";"Póquer Cash";103336850;2418569
2023;"2023.T3";"Septiembre";"Póquer Torneo";130328464;7104596
2023;"2023.T3";"Septiembre";"Ruleta Convencional";83905682;2067830
2023;"2023.T3";"Septiembre";"Ruleta en Vivo";645943150;15787672
2023;"2023.T4";"Octubre";"Ap. Cruzadas";6293914;76694
2023;"2023.T4";"Octubre";"Ap. Dep. de Contrap. Convencionales";342652227;-14083120
2023;"2023.T4";"Octubre";"Ap. Dep. de Contrap. en Directo";466063967;16078903
2023;"2023.T4";"Octubre";"Ap. Deportivas Mutuas";184;-445
2023;"2023.T4";"Octubre";"Ap. Hípicas de Contrapartida";6062523;550267
2023;"2023.T4";"Octubre";"Apuestas Hípicas Mutuas";257705;31969
2023;"2023.T4";"Octubre";"Bingo";7683174;1139871
2023;"2023.T4";"Octubre";"Black Jack";85490578;2080545
2023;"2023.T4";"Octubre";"Concursos";22122;12424
2023;"2023.T4";"Octubre";"Juegos Complementarios";3432;149
2023;"2023.T4";"Octubre";"Máquinas de Azar";849468206;34104737
2023;"2023.T4";"Octubre";"Otras Ap. de Contrapartida";58977346;2759154
2023;"2023.T4";"Octubre";"Punto y Banca";0;0
2023;"2023.T4";"Octubre";"Póquer Cash";109309872;2478038
2023;"2023.T4";"Octubre";"Póquer Torneo";133477802;4254693
2023;"2023.T4";"Octubre";"Ruleta Convencional";88464481;2262563
2023;"2023.T4";"Octubre";"Ruleta en Vivo";703226808;16710323
2023;"2023.T4";"Noviembre";"Ap. Cruzadas";6323078;76894
2023;"2023.T4";"Noviembre";"Ap. Dep. de Contrap. Convencionales";323306213;29733479
2023;"2023.T4";"Noviembre";"Ap. Dep. de Contrap. en Directo";440632692;17952956
2023;"2023.T4";"Noviembre";"Ap. Deportivas Mutuas";224;66
2023;"2023.T4";"Noviembre";"Ap. Hípicas de Contrapartida";5031179;529413
2023;"2023.T4";"Noviembre";"Apuestas Hípicas Mutuas";259871;53172
2023;"2023.T4";"Noviembre";"Bingo";7570298;1214971
2023;"2023.T4";"Noviembre";"Black Jack";79499457;2032748
2023;"2023.T4";"Noviembre";"Concursos";25363;11618
2023;"2023.T4";"Noviembre";"Juegos Complementarios";4164;453
2023;"2023.T4";"Noviembre";"Máquinas de Azar";822269207;32862719
2023;"2023.T4";"Noviembre";"Otras Ap. de Contrapartida";55280937;2229068
2023;"2023.T4";"Noviembre";"Punto y Banca";0;0
2023;"2023.T4";"Noviembre";"Póquer Cash";107117540;2378744
2023;"2023.T4";"Noviembre";"Póquer Torneo";129075443;7029188
2023;"2023.T4";"Noviembre";"Ruleta Convencional";81227629;2137168
2023;"2023.T4";"Noviembre";"Ruleta en Vivo";672015672;16683015
2023;"2023.T4";"Diciembre";"Ap. Cruzadas";7804472;91430
2023;"2023.T4";"Diciembre";"Ap. Dep. de Contrap. Convencionales";284131763;34091106
2023;"2023.T4";"Diciembre";"Ap. Dep. de Contrap. en Directo";427411957;20637324
2023;"2023.T4";"Diciembre";"Ap. Deportivas Mutuas";240;53
2023;"2023.T4";"Diciembre";"Ap. Hípicas de Contrapartida";4786563;520736
2023;"2023.T4";"Diciembre";"Apuestas Hípicas Mutuas";279485;49658
2023;"2023.T4";"Diciembre";"Bingo";9111088;1482867
2023;"2023.T4";"Diciembre";"Black Jack";97259723;2451541
2023;"2023.T4";"Diciembre";"Concursos";50963;23541
2023;"2023.T4";"Diciembre";"Juegos Complementarios";2168;35
2023;"2023.T4";"Diciembre";"Máquinas de Azar";950408628;38916601
2023;"2023.T4";"Diciembre";"Otras Ap. de Contrapartida";60644014;3352332
2023;"2023.T4";"Diciembre";"Punto y Banca";0;0
2023;"2023.T4";"Diciembre";"Póquer Cash";110888882;2574868
2023;"2023.T4";"Diciembre";"Póquer Torneo";125586825;6691082
2023;"2023.T4";"Diciembre";"Ruleta Convencional";98505164;2324412
2023;"2023.T4";"Diciembre";"Ruleta en Vivo";800792049;18704577
2024;"2024.T1";"Enero";"Ap. Cruzadas";6828330;80016
2024;"2024.T1";"Enero";"Ap. Dep. de Contrap. Convencionales";345611789;22323817
2024;"2024.T1";"Enero";"Ap. Dep. de Contrap. en Directo";461513595;18496706
2024;"2024.T1";"Enero";"Ap. Deportivas Mutuas";228;94
2024;"2024.T1";"Enero";"Ap. Hípicas de Contrapartida";4745301;149201
2024;"2024.T1";"Enero";"Apuestas Hípicas Mutuas";257067;33339
2024;"2024.T1";"Enero";"Bingo";8792541;1574307
2024;"2024.T1";"Enero";"Black Jack";91410991;2478813
2024;"2024.T1";"Enero";"Concursos";11950;-1550
2024;"2024.T1";"Enero";"Juegos Complementarios";6447;44
2024;"2024.T1";"Enero";"Máquinas de Azar";867614421;35319077
2024;"2024.T1";"Enero";"Otras Ap. de Contrapartida";60769351;2576941
2024;"2024.T1";"Enero";"Punto y Banca";0;0
2024;"2024.T1";"Enero";"Póquer Cash";118850611;3088709
2024;"2024.T1";"Enero";"Póquer Torneo";134199299;7449951
2024;"2024.T1";"Enero";"Ruleta Convencional";101186111;2476933
2024;"2024.T1";"Enero";"Ruleta en Vivo";772682088;17830645
2024;"2024.T1";"Febrero";"Ap. Cruzadas";7805539;90042
2024;"2024.T1";"Febrero";"Ap. Dep. de Contrap. Convencionales";360061959;29022920
2024;"2024.T1";"Febrero";"Ap. Dep. de Contrap. en Directo";438363707;24411072
2024;"2024.T1";"Febrero";"Ap. Deportivas Mutuas";236;55
2024;"2024.T1";"Febrero";"Ap. Hípicas de Contrapartida";4667689;429530
2024;"2024.T1";"Febrero";"Apuestas Hípicas Mutuas";225637;18296
2024;"2024.T1";"Febrero";"Bingo";8174184;1327863
2024;"2024.T1";"Febrero";"Black Jack";95271423;2350052
2024;"2024.T1";"Febrero";"Concursos";7954;3078
2024;"2024.T1";"Febrero";"Juegos Complementarios";8798;-196
2024;"2024.T1";"Febrero";"Máquinas de Azar";817049808;33499008
2024;"2024.T1";"Febrero";"Otras Ap. de Contrapartida";53656081;2594173
2024;"2024.T1";"Febrero";"Punto y Banca";0;0
2024;"2024.T1";"Febrero";"Póquer Cash";102503719;2751836
2024;"2024.T1";"Febrero";"Póquer Torneo";120606927;5895502
2024;"2024.T1";"Febrero";"Ruleta Convencional";89057743;2317223
2024;"2024.T1";"Febrero";"Ruleta en Vivo";691699842;18803966
2024;"2024.T1";"Marzo";"Ap. Cruzadas";7742157;88327
2024;"2024.T1";"Marzo";"Ap. Dep. de Contrap. Convencionales";380090050;21559618
2024;"2024.T1";"Marzo";"Ap. Dep. de Contrap. en Directo";445083067;23323911
2024;"2024.T1";"Marzo";"Ap. Deportivas Mutuas";252;144
2024;"2024.T1";"Marzo";"Ap. Hípicas de Contrapartida";5661288;556633
2024;"2024.T1";"Marzo";"Apuestas Hípicas Mutuas";260646;36699
2024;"2024.T1";"Marzo";"Bingo";8353668;1287659
2024;"2024.T1";"Marzo";"Black Jack";90128076;2184127
2024;"2024.T1";"Marzo";"Concursos";0;0
2024;"2024.T1";"Marzo";"Juegos Complementarios";24619;1564
2024;"2024.T1";"Marzo";"Máquinas de Azar";905261153;28772460
2024;"2024.T1";"Marzo";"Otras Ap. de Contrapartida";56211545;3402315
2024;"2024.T1";"Marzo";"Punto y Banca";0;0
2024;"2024.T1";"Marzo";"Póquer Cash";99886642;2624550
2024;"2024.T1";"Marzo";"Póquer Torneo";126069859;6640015
2024;"2024.T1";"Marzo";"Ruleta Convencional";89278632;2579766
2024;"2024.T1";"Marzo";"Ruleta en Vivo";675595102;19700177
2024;"2024.T2";"Abril";"Ap. Cruzadas";9414282;104338
2024;"2024.T2";"Abril";"Ap. Dep. de Contrap. Convencionales";377846916;13838916
2024;"2024.T2";"Abril";"Ap. Dep. de Contrap. en Directo";431085044;21090081
2024;"2024.T2";"Abril";"Ap. Deportivas Mutuas";218;60
2024;"2024.T2";"Abril";"Ap. Hípicas de Contrapartida";5246065;518429
2024;"2024.T2";"Abril";"Apuestas Hípicas Mutuas";264404;48008
2024;"2024.T2";"Abril";"Bingo";7472403;1126857
2024;"2024.T2";"Abril";"Black Jack";70793497;1817247
2024;"2024.T2";"Abril";"Concursos";0;0
2024;"2024.T2";"Abril";"Juegos Complementarios";0;0
2024;"2024.T2";"Abril";"Máquinas de Azar";840676604;34538462
2024;"2024.T2";"Abril";"Otras Ap. de Contrapartida";54527684;2641939
2024;"2024.T2";"Abril";"Punto y Banca";0;0
2024;"2024.T2";"Abril";"Póquer Cash";92251282;1765309
2024;"2024.T2";"Abril";"Póquer Torneo";129556614;7055400
2024;"2024.T2";"Abril";"Ruleta Convencional";70423065;1881741
2024;"2024.T2";"Abril";"Ruleta en Vivo";590050807;15313291
2024;"2024.T2";"Mayo";"Ap. Cruzadas";8191372;89627
2024;"2024.T2";"Mayo";"Ap. Dep. de Contrap. Convencionales";339688731;32900641
2024;"2024.T2";"Mayo";"Ap. Dep. de Contrap. en Directo";421831850;24251971
2024;"2024.T2";"Mayo";"Ap. Deportivas Mutuas";112;-45
2024;"2024.T2";"Mayo";"Ap. Hípicas de Contrapartida";5762677;562446
2024;"2024.T2";"Mayo";"Apuestas Hípicas Mutuas";260512;58169
2024;"2024.T2";"Mayo";"Bingo";7298242;1170912
2024;"2024.T2";"Mayo";"Black Jack";79975904;2000572
2024;"2024.T2";"Mayo";"Concursos";0;0
2024;"2024.T2";"Mayo";"Juegos Complementarios";0;0
2024;"2024.T2";"Mayo";"Máquinas de Azar";892272761;38672484
2024;"2024.T2";"Mayo";"Otras Ap. de Contrapartida";61586640;2455916
2024;"2024.T2";"Mayo";"Punto y Banca";0;0
2024;"2024.T2";"Mayo";"Póquer Cash";89562320;1818876
2024;"2024.T2";"Mayo";"Póquer Torneo";143459388;6232420
2024;"2024.T2";"Mayo";"Ruleta Convencional";74936325;1866089
2024;"2024.T2";"Mayo";"Ruleta en Vivo";634016318;16830065
2024;"2024.T2";"Junio";"Ap. Cruzadas";8459095;88817
2024;"2024.T2";"Junio";"Ap. Dep. de Contrap. Convencionales";326282468;21779069
2024;"2024.T2";"Junio";"Ap. Dep. de Contrap. en Directo";420828271;22172568
2024;"2024.T2";"Junio";"Ap. Deportivas Mutuas";222;-447
2024;"2024.T2";"Junio";"Ap. Hípicas de Contrapartida";6316632;485514
2024;"2024.T2";"Junio";"Apuestas Hípicas Mutuas";259982;34976
2024;"2024.T2";"Junio";"Bingo";7303273;1308152
2024;"2024.T2";"Junio";"Black Jack";78548547;2064500
2024;"2024.T2";"Junio";"Concursos";0;0
2024;"2024.T2";"Junio";"Juegos Complementarios";0;0
2024;"2024.T2";"Junio";"Máquinas de Azar";929707000;37866497
2024;"2024.T2";"Junio";"Otras Ap. de Contrapartida";73758019;2335896
2024;"2024.T2";"Junio";"Punto y Banca";0;0
2024;"2024.T2";"Junio";"Póquer Cash";84877652;1746944
2024;"2024.T2";"Junio";"Póquer Torneo";160714293;6944894
2024;"2024.T2";"Junio";"Ruleta Convencional";86216250;2086713
2024;"2024.T2";"Junio";"Ruleta en Vivo";633023022;16808082
2024;"2024.T3";"Julio";"Ap. Cruzadas";6662707;68575
2024;"2024.T3";"Julio";"Ap. Dep. de Contrap. Convencionales";301597399;8754963
2024;"2024.T3";"Julio";"Ap. Dep. de Contrap. en Directo";417154155;23499224
2024;"2024.T3";"Julio";"Ap. Deportivas Mutuas";206;202
2024;"2024.T3";"Julio";"Ap. Hípicas de Contrapartida";6504520;483226
2024;"2024.T3";"Julio";"Apuestas Hípicas Mutuas";239405;41474
2024;"2024.T3";"Julio";"Bingo";7809921;1151481
2024;"2024.T3";"Julio";"Black Jack";85564741;2095970
2024;"2024.T3";"Julio";"Concursos";2161;-98
2024;"2024.T3";"Julio";"Juegos Complementarios";0;0
2024;"2024.T3";"Julio";"Máquinas de Azar";986395835;40956814
2024;"2024.T3";"Julio";"Otras Ap. de Contrapartida";78458234;2464656
2024;"2024.T3";"Julio";"Punto y Banca";0;0
2024;"2024.T3";"Julio";"Póquer Cash";94051462;1957952
2024;"2024.T3";"Julio";"Póquer Torneo";160336196;2650762
2024;"2024.T3";"Julio";"Ruleta Convencional";104983143;2297094
2024;"2024.T3";"Julio";"Ruleta en Vivo";717386096;15493011
2024;"2024.T3";"Agosto";"Ap. Cruzadas";6040573;70097
2024;"2024.T3";"Agosto";"Ap. Dep. de Contrap. Convencionales";298009785;28987740
2024;"2024.T3";"Agosto";"Ap. Dep. de Contrap. en Directo";410681699;27307562
2024;"2024.T3";"Agosto";"Ap. Deportivas Mutuas";0;0
2024;"2024.T3";"Agosto";"Ap. Hípicas de Contrapartida";6672440;319900
2024;"2024.T3";"Agosto";"Apuestas Hípicas Mutuas";267639;44062
2024;"2024.T3";"Agosto";"Bingo";7563982;1356677
2024;"2024.T3";"Agosto";"Black Jack";77472180;2076072
2024;"2024.T3";"Agosto";"Concursos";0;0
2024;"2024.T3";"Agosto";"Juegos Complementarios";0;0
2024;"2024.T3";"Agosto";"Máquinas de Azar";988370089;42919674
2024;"2024.T3";"Agosto";"Otras Ap. de Contrapartida";71808066;3197646
2024;"2024.T3";"Agosto";"Punto y Banca";0;0
2024;"2024.T3";"Agosto";"Póquer Cash";95605368;2024653
